id,pers_num,gp_name,team,pos,time,year,round,pilot,code,circuit,color,lon,lat
3797,15,Netherlands,BRM,r,,1969,4,J.Oliver,NLD,Zandvoort,#ffffff,4.533355,52.371149
3798,2,France,MATRA,1,1:56:47.400,1969,5,J.Stewart,FRA,Clermont-Ferrand,#b3c6ff,3.087025,45.777222
3799,7,France,MATRA,2,1:57:44.500,1969,5,J.P.Beltoise,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
3800,11,France,BRABHAM,3,1:57:44.700,1969,5,J.Ickx,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
3801,5,France,McLAREN,4,,1969,5,B.McLaren,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
3802,10,France,McLAREN,5,,1969,5,V.Elford,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
3803,1,France,LOTUS,6,,1969,5,G.Hill,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
3804,12,France,BRABHAM,7,,1969,5,S.Moser,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
3805,4,France,McLAREN,8,,1969,5,D.Hulme,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
3806,3,France,LOTUS,9,,1969,5,J.Siffert,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
3807,6,France,FERRARI,r,,1969,5,C.Amon,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
3808,15,France,LOTUS,r,,1969,5,J.Rindt,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
3809,9,France,BRABHAM,r,,1969,5,P.Courage,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
3810,14,France,LOTUS,r,,1969,5,J.Miles,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
3811,3,Great Britain,MATRA,1,1:55:55.600,1969,6,J.Stewart,GBR,Silverstone,#b3c6ff,-1.0169,52.071221
3812,7,Great Britain,BRABHAM,2,,1969,6,J.Ickx,GBR,Silverstone,#ffffff,-1.0169,52.071221
3813,6,Great Britain,McLAREN,3,,1969,6,B.McLaren,GBR,Silverstone,#ffffff,-1.0169,52.071221
3814,2,Great Britain,LOTUS,4,,1969,6,J.Rindt,GBR,Silverstone,#ffffff,-1.0169,52.071221
3815,16,Great Britain,BRABHAM,5,,1969,6,P.Courage,GBR,Silverstone,#ffffff,-1.0169,52.071221
3816,19,Great Britain,McLAREN,6,,1969,6,V.Elford,GBR,Silverstone,#ffffff,-1.0169,52.071221
3817,1,Great Britain,LOTUS,7,,1969,6,G.Hill,GBR,Silverstone,#ffffff,-1.0169,52.071221
3818,10,Great Britain,LOTUS,8,,1969,6,J.Siffert,GBR,Silverstone,#ffffff,-1.0169,52.071221
3819,4,Great Britain,MATRA,9,,1969,6,J.P.Beltoise,GBR,Silverstone,#ffffff,-1.0169,52.071221
3820,9,Great Britain,LOTUS,10,,1969,6,J.Miles,GBR,Silverstone,#ffffff,-1.0169,52.071221
3821,12,Great Britain,FERRARI,r,,1969,6,P.Rodriguez,GBR,Silverstone,#ffffff,-1.0169,52.071221
3822,11,Great Britain,FERRARI,r,,1969,6,C.Amon,GBR,Silverstone,#ffffff,-1.0169,52.071221
3823,5,Great Britain,McLAREN,r,,1969,6,D.Hulme,GBR,Silverstone,#ffffff,-1.0169,52.071221
3824,15,Great Britain,BRM,r,,1969,6,J.Oliver,GBR,Silverstone,#ffffff,-1.0169,52.071221
3825,18,Great Britain,LOTUS,r,,1969,6,J.Bonnier,GBR,Silverstone,#ffffff,-1.0169,52.071221
3826,20,Great Britain,McLAREN,r,,1969,6,D.Bell,GBR,Silverstone,#ffffff,-1.0169,52.071221
3827,14,Great Britain,BRM,r,,1969,6,J.Surtees,GBR,Silverstone,#ffffff,-1.0169,52.071221
3828,6,Germany,BRABHAM,1,1:49:55.400,1969,7,J.Ickx,DEU,Nurburgring,#b3b3b3,6.95203,50.34188
3829,7,Germany,MATRA,2,1:50:53.100,1969,7,J.Stewart,DEU,Nurburgring,#ffffff,6.95203,50.34188
3830,10,Germany,McLAREN,3,1:53:17.000,1969,7,B.McLaren,DEU,Nurburgring,#ffffff,6.95203,50.34188
3831,1,Germany,LOTUS,4,1:53:54.200,1969,7,G.Hill,DEU,Nurburgring,#ffffff,6.95203,50.34188
3832,11,Germany,LOTUS,5,,1969,7,J.Siffert,DEU,Nurburgring,#ffffff,6.95203,50.34188
3833,8,Germany,MATRA,6,,1969,7,J.P.Beltoise,DEU,Nurburgring,#ffffff,6.95203,50.34188
3834,15,Germany,BRM,r,,1969,7,J.Oliver,DEU,Nurburgring,#ffffff,6.95203,50.34188
3835,9,Germany,McLAREN,r,,1969,7,D.Hulme,DEU,Nurburgring,#ffffff,6.95203,50.34188
3836,2,Germany,LOTUS,r,,1969,7,J.Rindt,DEU,Nurburgring,#ffffff,6.95203,50.34188
3837,16,Germany,LOTUS,r,,1969,7,J.Bonnier,DEU,Nurburgring,#ffffff,6.95203,50.34188
3838,17,Germany,BRABHAM,r,,1969,7,P.Courage,DEU,Nurburgring,#ffffff,6.95203,50.34188
3839,12,Germany,McLAREN,r,,1969,7,V.Elford,DEU,Nurburgring,#ffffff,6.95203,50.34188
3840,3,Germany,LOTUS,r,,1969,7,M.Andretti,DEU,Nurburgring,#ffffff,6.95203,50.34188
3841,14,Germany,BRM,ns,,1969,7,J.Surtees,DEU,Nurburgring,#ffffff,6.95203,50.34188
3842,20,Italy,MATRA,1,1:39:11.260,1969,8,J.Stewart,ITA,Monza,#b3c6ff,9.2584771,45.5796609
3843,4,Italy,LOTUS,2,1:39:11.340,1969,8,J.Rindt,ITA,Monza,#ffffff,9.2584771,45.5796609
3844,22,Italy,MATRA,3,1:39:11.430,1969,8,J.P.Beltoise,ITA,Monza,#ffffff,9.2584771,45.5796609
3845,18,Italy,McLAREN,4,1:39:11.450,1969,8,B.McLaren,ITA,Monza,#ffffff,9.2584771,45.5796609
3846,32,Italy,BRABHAM,5,1:39:44.700,1969,8,P.Courage,ITA,Monza,#ffffff,9.2584771,45.5796609
3847,10,Italy,FERRARI,6,,1969,8,P.Rodriguez,ITA,Monza,#ffffff,9.2584771,45.5796609
3848,16,Italy,McLAREN,7,,1969,8,D.Hulme,ITA,Monza,#ffffff,9.2584771,45.5796609
3849,30,Italy,LOTUS,8,,1969,8,J.Siffert,ITA,Monza,#ffffff,9.2584771,45.5796609
3850,2,Italy,LOTUS,9,,1969,8,G.Hill,ITA,Monza,#ffffff,9.2584771,45.5796609
3851,26,Italy,BRABHAM,10,,1969,8,J.Ickx,ITA,Monza,#ffffff,9.2584771,45.5796609
3852,14,Italy,BRM,nc,,1969,8,J.Surtees,ITA,Monza,#ffffff,9.2584771,45.5796609
3853,12,Italy,BRM,r,,1969,8,J.Oliver,ITA,Monza,#ffffff,9.2584771,45.5796609
3854,36,Italy,BRABHAM,r,,1969,8,S.Moser,ITA,Monza,#ffffff,9.2584771,45.5796609
3855,28,Italy,BRABHAM,r,,1969,8,J.Brabham,ITA,Monza,#ffffff,9.2584771,45.5796609
3856,6,Italy,LOTUS,r,,1969,8,J.Miles,ITA,Monza,#ffffff,9.2584771,45.5796609
3857,10,Italy,FERRARI,ns,,1969,8,T.Brambilla,ITA,Monza,#ffffff,9.2584771,45.5796609
3858,11,Canada,BRABHAM,1,1:59:25.700,1969,9,J.Ickx,CAN,Mosport Park,#b3b3b3,-78.665647,44.042195
3859,12,Canada,BRABHAM,2,2:00:11.900,1969,9,J.Brabham,CAN,Mosport Park,#ffffff,-78.665647,44.042195
3860,2,Canada,LOTUS,3,2:00:17.700,1969,9,J.Rindt,CAN,Mosport Park,#ffffff,-78.665647,44.042195
3861,18,Canada,MATRA,4,,1969,9,J.P.Beltoise,CAN,Mosport Park,#ffffff,-78.665647,44.042195
3862,4,Canada,McLAREN,5,,1969,9,B.McLaren,CAN,Mosport Park,#ffffff,-78.665647,44.042195
3863,19,Canada,MATRA,6,,1969,9,J.Servoz-Gavin,CAN,Mosport Park,#ffffff,-78.665647,44.042195
3864,25,Canada,LOTUS,7,,1969,9,P.Lovely,CAN,Mosport Park,#ffffff,-78.665647,44.042195
3865,16,Canada,BRM,nc,,1969,9,B.Brack,CAN,Mosport Park,#ffffff,-78.665647,44.042195
3866,1,Canada,LOTUS,r,,1969,9,G.Hill,CAN,Mosport Park,#ffffff,-78.665647,44.042195
3867,9,Canada,LOTUS,r,,1969,9,J.Siffert,CAN,Mosport Park,#ffffff,-78.665647,44.042195
3868,3,Canada,LOTUS,r,,1969,9,J.Miles,CAN,Mosport Park,#ffffff,-78.665647,44.042195
3869,6,Canada,FERRARI,r,,1969,9,P.Rodriguez,CAN,Mosport Park,#ffffff,-78.665647,44.042195
3870,17,Canada,MATRA,r,,1969,9,J.Stewart,CAN,Mosport Park,#ffffff,-78.665647,44.042195
3871,69,Canada,EAGLE,dq,,1969,9,A.Pease,CAN,Mosport Park,#ffffff,-78.665647,44.042195
3872,14,Canada,BRM,r,,1969,9,J.Surtees,CAN,Mosport Park,#ffffff,-78.665647,44.042195
3873,21,Canada,BRABHAM,r,,1969,9,P.Courage,CAN,Mosport Park,#ffffff,-78.665647,44.042195
3874,26,Canada,BRABHAM,r,,1969,9,J.Cordts,CAN,Mosport Park,#ffffff,-78.665647,44.042195
3875,5,Canada,McLAREN,r,,1969,9,D.Hulme,CAN,Mosport Park,#ffffff,-78.665647,44.042195
3876,15,Canada,BRM,r,,1969,9,J.Oliver,CAN,Mosport Park,#ffffff,-78.665647,44.042195
3877,20,Canada,BRABHAM,r,,1969,9,S.Moser,CAN,Mosport Park,#ffffff,-78.665647,44.042195
3878,2,United States,LOTUS,1,1:57:56.840,1969,10,J.Rindt,USA,Watkins Glen,#fff4b3,-76.873292,42.380629
3879,18,United States,BRABHAM,2,1:58:43.830,1969,10,P.Courage,USA,Watkins Glen,#ffffff,-76.873292,42.380629
3880,14,United States,BRM,3,,1969,10,J.Surtees,USA,Watkins Glen,#ffffff,-76.873292,42.380629
3881,8,United States,BRABHAM,4,,1969,10,J.Brabham,USA,Watkins Glen,#ffffff,-76.873292,42.380629
3882,12,United States,FERRARI,5,,1969,10,P.Rodriguez,USA,Watkins Glen,#ffffff,-76.873292,42.380629
3883,19,United States,BRABHAM,6,,1969,10,S.Moser,USA,Watkins Glen,#ffffff,-76.873292,42.380629
3884,16,United States,MATRA,nc,,1969,10,J.Servoz-Gavin,USA,Watkins Glen,#ffffff,-76.873292,42.380629
3885,1,United States,LOTUS,r,,1969,10,G.Hill,USA,Watkins Glen,#ffffff,-76.873292,42.380629
3886,7,United States,BRABHAM,r,,1969,10,J.Ickx,USA,Watkins Glen,#ffffff,-76.873292,42.380629
3887,22,United States,BRM,r,,1969,10,G.Eaton,USA,Watkins Glen,#ffffff,-76.873292,42.380629
3888,4,United States,MATRA,r,,1969,10,J.P.Beltoise,USA,Watkins Glen,#ffffff,-76.873292,42.380629
3889,5,United States,McLAREN,r,,1969,10,D.Hulme,USA,Watkins Glen,#ffffff,-76.873292,42.380629
3890,3,United States,MATRA,r,,1969,10,J.Stewart,USA,Watkins Glen,#ffffff,-76.873292,42.380629
3891,21,United States,LOTUS,r,,1969,10,P.Lovely,USA,Watkins Glen,#ffffff,-76.873292,42.380629
3892,15,United States,BRM,r,,1969,10,J.Oliver,USA,Watkins Glen,#ffffff,-76.873292,42.380629
3893,9,United States,LOTUS,r,,1969,10,M.Andretti,USA,Watkins Glen,#ffffff,-76.873292,42.380629
3894,10,United States,LOTUS,r,,1969,10,J.Siffert,USA,Watkins Glen,#ffffff,-76.873292,42.380629
3895,6,United States,McLAREN,ns,,1969,10,B.McLaren,USA,Watkins Glen,#ffffff,-76.873292,42.380629
3896,5,Mexico,McLAREN,1,1:54:08.800,1969,11,D.Hulme,MEX,Mexico City,#d9d9d9,-99.133208,19.432608
3897,7,Mexico,BRABHAM,2,1:54:11.360,1969,11,J.Ickx,MEX,Mexico City,#ffffff,-99.133208,19.432608
3898,8,Mexico,BRABHAM,3,1:54:47.280,1969,11,J.Brabham,MEX,Mexico City,#ffffff,-99.133208,19.432608
3899,3,Mexico,MATRA,4,1:54:55.840,1969,11,J.Stewart,MEX,Mexico City,#ffffff,-99.133208,19.432608
3900,4,Mexico,MATRA,5,1:55:47.320,1969,11,J.P.Beltoise,MEX,Mexico City,#ffffff,-99.133208,19.432608
3901,15,Mexico,BRM,6,,1969,11,J.Oliver,MEX,Mexico City,#ffffff,-99.133208,19.432608
3902,12,Mexico,FERRARI,7,,1969,11,P.Rodriguez,MEX,Mexico City,#ffffff,-99.133208,19.432608
3903,16,Mexico,MATRA,8,,1969,11,J.Servoz-Gavin,MEX,Mexico City,#ffffff,-99.133208,19.432608
3904,21,Mexico,LOTUS,9,,1969,11,P.Lovely,MEX,Mexico City,#ffffff,-99.133208,19.432608
3905,18,Mexico,BRABHAM,10,,1969,11,P.Courage,MEX,Mexico City,#ffffff,-99.133208,19.432608
3906,19,Mexico,BRABHAM,11,,1969,11,S.Moser,MEX,Mexico City,#ffffff,-99.133208,19.432608
3907,14,Mexico,BRM,r,,1969,11,J.Surtees,MEX,Mexico City,#ffffff,-99.133208,19.432608
3908,2,Mexico,LOTUS,r,,1969,11,J.Rindt,MEX,Mexico City,#ffffff,-99.133208,19.432608
3909,22,Mexico,BRM,r,,1969,11,G.Eaton,MEX,Mexico City,#ffffff,-99.133208,19.432608
3910,10,Mexico,LOTUS,r,,1969,11,J.Siffert,MEX,Mexico City,#ffffff,-99.133208,19.432608
3911,9,Mexico,LOTUS,r,,1969,11,J.Miles,MEX,Mexico City,#ffffff,-99.133208,19.432608
3912,6,Mexico,McLAREN,r,,1969,11,B.McLaren,MEX,Mexico City,#ffffff,-99.133208,19.432608
3913,12,South Africa,BRABHAM,1,1:49:34.600,1970,1,J.Brabham,ZAF,Kyalami,#b3b3b3,28.072762,-25.990706
3914,6,South Africa,McLAREN,2,1:49:42.700,1970,1,D.Hulme,ZAF,Kyalami,#ffffff,28.072762,-25.990706
3915,1,South Africa,MARCH,3,1:49:51.700,1970,1,J.Stewart,ZAF,Kyalami,#ffffff,28.072762,-25.990706
3916,3,South Africa,MATRA,4,1:50:47.700,1970,1,J.P.Beltoise,ZAF,Kyalami,#ffffff,28.072762,-25.990706
3917,10,South Africa,LOTUS,5,,1970,1,J.Miles,ZAF,Kyalami,#ffffff,28.072762,-25.990706
3918,11,South Africa,LOTUS,6,,1970,1,G.Hill,ZAF,Kyalami,#ffffff,28.072762,-25.990706
3919,4,South Africa,MATRA,7,,1970,1,H.Pescarolo,ZAF,Kyalami,#ffffff,28.072762,-25.990706
3920,23,South Africa,LOTUS,8,,1970,1,J.Love,ZAF,Kyalami,#ffffff,28.072762,-25.990706
3921,20,South Africa,BRM,9,,1970,1,P.Rodriguez,ZAF,Kyalami,#ffffff,28.072762,-25.990706
3922,16,South Africa,MARCH,10,,1970,1,J.Siffert,ZAF,Kyalami,#ffffff,28.072762,-25.990706
3923,24,South Africa,BRABHAM,11,,1970,1,P.de Klerk,ZAF,Kyalami,#ffffff,28.072762,-25.990706
3924,25,South Africa,LOTUS,12,,1970,1,D.Charlton,ZAF,Kyalami,#ffffff,28.072762,-25.990706
3925,9,South Africa,LOTUS,13,,1970,1,J.Rindt,ZAF,Kyalami,#ffffff,28.072762,-25.990706
3926,7,South Africa,McLAREN,r,,1970,1,J.Surtees,ZAF,Kyalami,#ffffff,28.072762,-25.990706
3927,17,South Africa,FERRARI,r,,1970,1,J.Ickx,ZAF,Kyalami,#ffffff,28.072762,-25.990706
3928,21,South Africa,BRM,r,,1970,1,G.Eaton,ZAF,Kyalami,#ffffff,28.072762,-25.990706
3929,2,South Africa,MARCH,r,,1970,1,J.Servoz-Gavin,ZAF,Kyalami,#ffffff,28.072762,-25.990706
3930,22,South Africa,DE TOMASO,r,,1970,1,P.Courage,ZAF,Kyalami,#ffffff,28.072762,-25.990706
3931,5,South Africa,McLAREN,r,,1970,1,B.McLaren,ZAF,Kyalami,#ffffff,28.072762,-25.990706
3932,8,South Africa,MARCH,r,,1970,1,M.Andretti,ZAF,Kyalami,#ffffff,28.072762,-25.990706
3933,14,South Africa,BRABHAM,r,,1970,1,R.Stommelen,ZAF,Kyalami,#ffffff,28.072762,-25.990706
3934,19,South Africa,BRM,r,,1970,1,J.Oliver,ZAF,Kyalami,#ffffff,28.072762,-25.990706
3935,15,South Africa,MARCH,r,,1970,1,C.Amon,ZAF,Kyalami,#ffffff,28.072762,-25.990706
3936,1,Spain,MARCH,1,2:10:58.200,1970,2,J.Stewart,ESP,Jarama,#b3ffff,-3.70379,40.416775
3937,11,Spain,McLAREN,2,,1970,2,B.McLaren,ESP,Jarama,#ffffff,-3.70379,40.416775
3938,18,Spain,MARCH,3,,1970,2,M.Andretti,ESP,Jarama,#ffffff,-3.70379,40.416775
3939,6,Spain,LOTUS,4,,1970,2,G.Hill,ESP,Jarama,#ffffff,-3.70379,40.416775
3940,16,Spain,MARCH,5,,1970,2,J.Servoz-Gavin,ESP,Jarama,#ffffff,-3.70379,40.416775
3941,8,Spain,McLAREN,r,,1970,2,J.Surtees,ESP,Jarama,#ffffff,-3.70379,40.416775
3942,7,Spain,BRABHAM,r,,1970,2,J.Brabham,ESP,Jarama,#ffffff,-3.70379,40.416775
3943,24,Spain,BRABHAM,r,,1970,2,R.Stommelen,ESP,Jarama,#ffffff,-3.70379,40.416775
3944,22,Spain,MATRA,r,,1970,2,H.Pescarolo,ESP,Jarama,#ffffff,-3.70379,40.416775
3945,4,Spain,MATRA,r,,1970,2,J.P.Beltoise,ESP,Jarama,#ffffff,-3.70379,40.416775
3946,9,Spain,MARCH,r,,1970,2,C.Amon,ESP,Jarama,#ffffff,-3.70379,40.416775
3947,5,Spain,McLAREN,r,,1970,2,D.Hulme,ESP,Jarama,#ffffff,-3.70379,40.416775
3948,3,Spain,LOTUS,r,,1970,2,J.Rindt,ESP,Jarama,#ffffff,-3.70379,40.416775
3949,10,Spain,BRM,r,,1970,2,P.Rodriguez,ESP,Jarama,#ffffff,-3.70379,40.416775
3950,2,Spain,FERRARI,r,,1970,2,J.Ickx,ESP,Jarama,#ffffff,-3.70379,40.416775
3951,15,Spain,BRM,r,,1970,2,J.Oliver,ESP,Jarama,#ffffff,-3.70379,40.416775
3952,12,Spain,DE TOMASO,ns,,1970,2,P.Courage,ESP,Jarama,#ffffff,-3.70379,40.416775
3953,3,Monaco,LOTUS,1,1:54:36.600,1970,3,J.Rindt,MCO,Monte Carlo,#fff4b3,7.424616,43.738418
3954,5,Monaco,BRABHAM,2,1:54:59.700,1970,3,J.Brabham,MCO,Monte Carlo,#ffffff,7.424616,43.738418
3955,9,Monaco,MATRA,3,1:55:28.000,1970,3,H.Pescarolo,MCO,Monte Carlo,#ffffff,7.424616,43.738418
3956,11,Monaco,McLAREN,4,1:56:04.900,1970,3,D.Hulme,MCO,Monte Carlo,#ffffff,7.424616,43.738418
3957,1,Monaco,LOTUS,5,,1970,3,G.Hill,MCO,Monte Carlo,#ffffff,7.424616,43.738418
3958,17,Monaco,BRM,6,,1970,3,P.Rodriguez,MCO,Monte Carlo,#ffffff,7.424616,43.738418
3959,23,Monaco,MARCH,7,,1970,3,R.Peterson,MCO,Monte Carlo,#ffffff,7.424616,43.738418
3960,19,Monaco,MARCH,8,,1970,3,J.Siffert,MCO,Monte Carlo,#ffffff,7.424616,43.738418
3961,28,Monaco,MARCH,r,,1970,3,C.Amon,MCO,Monte Carlo,#ffffff,7.424616,43.738418
3962,24,Monaco,DE TOMASO,nc,,1970,3,P.Courage,MCO,Monte Carlo,#ffffff,7.424616,43.738418
3963,21,Monaco,MARCH,r,,1970,3,J.Stewart,MCO,Monte Carlo,#ffffff,7.424616,43.738418
3964,16,Monaco,BRM,r,,1970,3,J.Oliver,MCO,Monte Carlo,#ffffff,7.424616,43.738418
3965,8,Monaco,MATRA,r,,1970,3,J.P.Beltoise,MCO,Monte Carlo,#ffffff,7.424616,43.738418
3966,12,Monaco,McLAREN,r,,1970,3,B.McLaren,MCO,Monte Carlo,#ffffff,7.424616,43.738418
3967,14,Monaco,McLAREN,r,,1970,3,J.Surtees,MCO,Monte Carlo,#ffffff,7.424616,43.738418
3968,26,Monaco,FERRARI,r,,1970,3,J.Ickx,MCO,Monte Carlo,#ffffff,7.424616,43.738418
3969,1,Belgium,BRM,1,1:38:09.900,1970,4,P.Rodriguez,BEL,Spa-Francorchamps,#b3ecff,5.952214,50.454346
3970,10,Belgium,MARCH,2,1:38:11.000,1970,4,C.Amon,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
3971,25,Belgium,MATRA,3,1:39:53.600,1970,4,J.P.Beltoise,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
3972,28,Belgium,FERRARI,4,1:40:48.400,1970,4,I.Giunti,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
3973,19,Belgium,BRABHAM,5,1:41:41.700,1970,4,R.Stommelen,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
3974,26,Belgium,MATRA,6,,1970,4,H.Pescarolo,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
3975,9,Belgium,MARCH,7,,1970,4,J.Siffert,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
3976,27,Belgium,FERRARI,8,,1970,4,J.Ickx,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
3977,14,Belgium,MARCH,nc,,1970,4,R.Peterson,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
3978,18,Belgium,BRABHAM,r,,1970,4,J.Brabham,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
3979,23,Belgium,LOTUS,r,,1970,4,G.Hill,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
3980,11,Belgium,MARCH,r,,1970,4,J.Stewart,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
3981,21,Belgium,LOTUS,r,,1970,4,J.Miles,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
3982,20,Belgium,LOTUS,r,,1970,4,J.Rindt,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
3983,2,Belgium,BRM,r,,1970,4,J.Oliver,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
3984,7,Belgium,DE TOMASO,r,,1970,4,P.Courage,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
3985,8,Belgium,BRABHAM,r,,1970,4,D.Bell,BEL,Spa-Francorchamps,#ffffff,5.952214,50.454346
3986,10,Netherlands,LOTUS,1,1:50:43.410,1970,5,J.Rindt,NLD,Zandvoort,#fff4b3,4.533355,52.371149
3987,5,Netherlands,MARCH,2,1:51:13.410,1970,5,J.Stewart,NLD,Zandvoort,#ffffff,4.533355,52.371149
3988,25,Netherlands,FERRARI,3,,1970,5,J.Ickx,NLD,Zandvoort,#ffffff,4.533355,52.371149
3989,26,Netherlands,FERRARI,4,,1970,5,C.Regazzoni,NLD,Zandvoort,#ffffff,4.533355,52.371149
3990,23,Netherlands,MATRA,5,,1970,5,J.P.Beltoise,NLD,Zandvoort,#ffffff,4.533355,52.371149
3991,16,Netherlands,McLAREN,6,,1970,5,J.Surtees,NLD,Zandvoort,#ffffff,4.533355,52.371149
3992,12,Netherlands,LOTUS,7,,1970,5,J.Miles,NLD,Zandvoort,#ffffff,4.533355,52.371149
3993,24,Netherlands,MATRA,8,,1970,5,H.Pescarolo,NLD,Zandvoort,#ffffff,4.533355,52.371149
3994,22,Netherlands,MARCH,9,,1970,5,R.Peterson,NLD,Zandvoort,#ffffff,4.533355,52.371149
3995,1,Netherlands,BRM,10,,1970,5,P.Rodriguez,NLD,Zandvoort,#ffffff,4.533355,52.371149
3996,18,Netherlands,BRABHAM,11,,1970,5,J.Brabham,NLD,Zandvoort,#ffffff,4.533355,52.371149
3997,15,Netherlands,LOTUS,nc,,1970,5,G.Hill,NLD,Zandvoort,#ffffff,4.533355,52.371149
3998,6,Netherlands,MARCH,r,,1970,5,F.Cevert,NLD,Zandvoort,#ffffff,4.533355,52.371149
3999,3,Netherlands,BRM,r,,1970,5,G.Eaton,NLD,Zandvoort,#ffffff,4.533355,52.371149
4000,2,Netherlands,BRM,r,,1970,5,J.Oliver,NLD,Zandvoort,#ffffff,4.533355,52.371149
4001,4,Netherlands,DE TOMASO,r,,1970,5,P.Courage,NLD,Zandvoort,#ffffff,4.533355,52.371149
4002,9,Netherlands,MARCH,r,,1970,5,J.Siffert,NLD,Zandvoort,#ffffff,4.533355,52.371149
4003,20,Netherlands,McLAREN,r,,1970,5,P.Gethin,NLD,Zandvoort,#ffffff,4.533355,52.371149
4004,32,Netherlands,McLAREN,r,,1970,5,D.Gurney,NLD,Zandvoort,#ffffff,4.533355,52.371149
4005,8,Netherlands,MARCH,r,,1970,5,C.Amon,NLD,Zandvoort,#ffffff,4.533355,52.371149
4006,6,France,LOTUS,1,1:55:57.000,1970,6,J.Rindt,FRA,Clermont-Ferrand,#fff4b3,3.087025,45.777222
4007,14,France,MARCH,2,1:56:04.610,1970,6,C.Amon,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
4008,23,France,BRABHAM,3,1:56:41.830,1970,6,J.Brabham,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
4009,19,France,McLAREN,4,1:56:42.660,1970,6,D.Hulme,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
4010,20,France,MATRA,5,1:57:16.420,1970,6,H.Pescarolo,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
4011,17,France,McLAREN,6,1:57:16.650,1970,6,D.Gurney,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
4012,22,France,BRABHAM,7,1:58:17.160,1970,6,R.Stommelen,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
4013,7,France,LOTUS,8,1:58:44.170,1970,6,J.Miles,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
4014,1,France,MARCH,9,1:59:06.610,1970,6,J.Stewart,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
4015,8,France,LOTUS,10,,1970,6,G.Hill,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
4016,2,France,MARCH,11,,1970,6,F.Cevert,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
4017,4,France,BRM,12,,1970,6,G.Eaton,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
4018,21,France,MATRA,13,,1970,6,J.P.Beltoise,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
4019,11,France,FERRARI,14,,1970,6,I.Giunti,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
4020,16,France,McLAREN,nc,,1970,6,A.de Adamich,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
4021,12,France,MARCH,r,,1970,6,J.Siffert,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
4022,18,France,MARCH,r,,1970,6,R.Peterson,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
4023,10,France,FERRARI,r,,1970,6,J.Ickx,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
4024,3,France,BRM,r,,1970,6,P.Rodriguez,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
4025,5,France,BRM,r,,1970,6,J.Oliver,FRA,Clermont-Ferrand,#ffffff,3.087025,45.777222
4026,5,Great Britain,LOTUS,1,1:57:02.000,1970,7,J.Rindt,GBR,Brands Hatch,#fff4b3,0.2625,51.356667
4027,17,Great Britain,BRABHAM,2,1:57:34.900,1970,7,J.Brabham,GBR,Brands Hatch,#ffffff,0.2625,51.356667
4028,9,Great Britain,McLAREN,3,1:57:56.400,1970,7,D.Hulme,GBR,Brands Hatch,#ffffff,0.2625,51.356667
